MATCHUP,GAME_ID,SEASON,GAME_DATE,HOME_TEAM_NICKNAME,HOME_TEAM_ID,AWAY_TEAM_NICKNAME,AWAY_TEAM_ID
03/12/2023 Trail Blazers at Pelicans,0022201017,2022-23,2023-03-12, Pelicans,1610612740, Trail Blazers,1610612757
03/11/2023 Thunder at Pelicans,0022201011,2022-23,2023-03-11, Pelicans,1610612740, Thunder,1610612760
03/08/2023 Mavericks at Pelicans,0022200988,2022-23,2023-03-08, Pelicans,1610612740, Mavericks,1610612742
03/06/2023 Pelicans at Kings,0022200976,2022-23,2023-03-06, Kings,1610612758, Pelicans,1610612740
03/03/2023 Pelicans at Warriors,0022200953,2022-23,2023-03-03, Warriors,1610612744, Pelicans,1610612740
03/01/2023 Pelicans at Trail Blazers,0022200941,2022-23,2023-03-01, Trail Blazers,1610612757, Pelicans,1610612740
02/27/2023 Magic at Pelicans,0022200922,2022-23,2023-02-27, Pelicans,1610612740, Magic,1610612753
02/25/2023 Pelicans at Knicks,0022200906,2022-23,2023-02-25, Knicks,1610612752, Pelicans,1610612740
02/23/2023 Pelicans at Raptors,0022200890,2022-23,2023-02-23, Raptors,1610612761, Pelicans,1610612740
02/15/2023 Pelicans at Lakers,0022200882,2022-23,2023-02-15, Lakers,1610612747, Pelicans,1610612740
02/13/2023 Pelicans at Thunder,0022200864,2022-23,2023-02-13, Thunder,1610612760, Pelicans,1610612740
02/05/2023 Kings at Pelicans,0022200807,2022-23,2023-02-05, Pelicans,1610612740, Kings,1610612758
02/04/2023 Lakers at Pelicans,0022200798,2022-23,2023-02-04, Pelicans,1610612740, Lakers,1610612747
02/02/2023 Pelicans at Mavericks,0022200782,2022-23,2023-02-02, Mavericks,1610612742, Pelicans,1610612740
01/31/2023 Pelicans at Nuggets,0022200768,2022-23,2023-01-31, Nuggets,1610612743, Pelicans,1610612740
01/29/2023 Pelicans at Bucks,0022200755,2022-23,2023-01-29, Bucks,1610612749, Pelicans,1610612740
01/28/2023 Wizards at Pelicans,0022200747,2022-23,2023-01-28, Pelicans,1610612740, Wizards,1610612764
01/25/2023 Timberwolves at Pelicans,0022200724,2022-23,2023-01-25, Pelicans,1610612740, Timberwolves,1610612750
01/24/2023 Nuggets at Pelicans,0022200716,2022-23,2023-01-24, Pelicans,1610612740, Nuggets,1610612743
01/22/2023 Pelicans at Heat,0022200699,2022-23,2023-01-22, Heat,1610612748, Pelicans,1610612740
01/20/2023 Pelicans at Magic,0022200683,2022-23,2023-01-20, Magic,1610612753, Pelicans,1610612740
01/18/2023 Heat at Pelicans,0022200673,2022-23,2023-01-18, Pelicans,1610612740, Heat,1610612748
01/13/2023 Pelicans at Pistons,0022200632,2022-23,2023-01-13, Pistons,1610612765, Pelicans,1610612740
01/09/2023 Pelicans at Wizards,0022200605,2022-23,2023-01-09, Wizards,1610612764, Pelicans,1610612740
01/07/2023 Pelicans at Mavericks,0022200593,2022-23,2023-01-07, Mavericks,1610612742, Pelicans,1610612740
01/06/2023 Nets at Pelicans,0022200586,2022-23,2023-01-06, Pelicans,1610612740, Nets,1610612751
01/04/2023 Rockets at Pelicans,0022200572,2022-23,2023-01-04, Pelicans,1610612740, Rockets,1610612745
01/02/2023 Pelicans at 76ers,0022200554,2022-23,2023-01-02, 76ers,1610612755, Pelicans,1610612740
12/31/2022 Pelicans at Grizzlies,0022200543,2022-23,2022-12-31, Grizzlies,1610612763, Pelicans,1610612740
12/30/2022 76ers at Pelicans,0022200534,2022-23,2022-12-30, Pelicans,1610612740, 76ers,1610612755
12/28/2022 Timberwolves at Pelicans,0022200520,2022-23,2022-12-28, Pelicans,1610612740, Timberwolves,1610612750
12/26/2022 Pacers at Pelicans,0022200502,2022-23,2022-12-26, Pelicans,1610612740, Pacers,1610612754
12/23/2022 Pelicans at Thunder,0022200488,2022-23,2022-12-23, Thunder,1610612760, Pelicans,1610612740
12/22/2022 Spurs at Pelicans,0022200477,2022-23,2022-12-22, Pelicans,1610612740, Spurs,1610612759
12/19/2022 Bucks at Pelicans,0022200457,2022-23,2022-12-19, Pelicans,1610612740, Bucks,1610612749
12/17/2022 Pelicans at Suns,0022200444,2022-23,2022-12-17, Suns,1610612756, Pelicans,1610612740
12/15/2022 Pelicans at Jazz,0022200426,2022-23,2022-12-15, Jazz,1610612762, Pelicans,1610612740
12/13/2022 Pelicans at Jazz,0022200412,2022-23,2022-12-13, Jazz,1610612762, Pelicans,1610612740
12/11/2022 Suns at Pelicans,0022200395,2022-23,2022-12-11, Pelicans,1610612740, Suns,1610612756
12/09/2022 Suns at Pelicans,0022200384,2022-23,2022-12-09, Pelicans,1610612740, Suns,1610612756
12/07/2022 Pistons at Pelicans,0022200371,2022-23,2022-12-07, Pelicans,1610612740, Pistons,1610612765
12/04/2022 Nuggets at Pelicans,0022200344,2022-23,2022-12-04, Pelicans,1610612740, Nuggets,1610612743
12/02/2022 Pelicans at Spurs,0022200333,2022-23,2022-12-02, Spurs,1610612759, Pelicans,1610612740
11/30/2022 Raptors at Pelicans,0022200318,2022-23,2022-11-30, Pelicans,1610612740, Raptors,1610612761
11/28/2022 Thunder at Pelicans,0022200304,2022-23,2022-11-28, Pelicans,1610612740, Thunder,1610612760
11/25/2022 Pelicans at Grizzlies,0022200279,2022-23,2022-11-25, Grizzlies,1610612763, Pelicans,1610612740
11/23/2022 Pelicans at Spurs,0022200269,2022-23,2022-11-23, Spurs,1610612759, Pelicans,1610612740
11/21/2022 Warriors at Pelicans,0022200253,2022-23,2022-11-21, Pelicans,1610612740, Warriors,1610612744
11/16/2022 Bulls at Pelicans,0022200217,2022-23,2022-11-16, Pelicans,1610612740, Bulls,1610612741
11/15/2022 Grizzlies at Pelicans,0022200206,2022-23,2022-11-15, Pelicans,1610612740, Grizzlies,1610612763
11/12/2022 Rockets at Pelicans,0022200191,2022-23,2022-11-12, Pelicans,1610612740, Rockets,1610612745
11/10/2022 Trail Blazers at Pelicans,0022200175,2022-23,2022-11-10, Pelicans,1610612740, Trail Blazers,1610612757
11/09/2022 Pelicans at Bulls,0022200166,2022-23,2022-11-09, Bulls,1610612741, Pelicans,1610612740
11/07/2022 Pelicans at Pacers,0022200147,2022-23,2022-11-07, Pacers,1610612754, Pelicans,1610612740
11/04/2022 Warriors at Pelicans,0022200128,2022-23,2022-11-04, Pelicans,1610612740, Warriors,1610612744
11/02/2022 Pelicans at Lakers,0022200117,2022-23,2022-11-02, Lakers,1610612747, Pelicans,1610612740
10/30/2022 Pelicans at Clippers,0022200088,2022-23,2022-10-30, Clippers,1610612746, Pelicans,1610612740
10/28/2022 Pelicans at Suns,0022200079,2022-23,2022-10-28, Suns,1610612756, Pelicans,1610612740
10/25/2022 Mavericks at Pelicans,0022200053,2022-23,2022-10-25, Pelicans,1610612740, Mavericks,1610612742
10/23/2022 Jazz at Pelicans,0022200040,2022-23,2022-10-23, Pelicans,1610612740, Jazz,1610612762
10/21/2022 Pelicans at Hornets,0022200017,2022-23,2022-10-21, Hornets,1610612766, Pelicans,1610612740
10/19/2022 Pelicans at Nets,0022200006,2022-23,2022-10-19, Nets,1610612751, Pelicans,1610612740
04/09/2023 Pistons at Bulls,0022201223,2022-23,2023-04-09, Bulls,1610612741, Pistons,1610612765
04/07/2023 Bulls at Mavericks,0022201210,2022-23,2023-04-07, Mavericks,1610612742, Bulls,1610612741
04/05/2023 Bulls at Bucks,0022201193,2022-23,2023-04-05, Bucks,1610612749, Bulls,1610612741
04/02/2023 Grizzlies at Bulls,0022201165,2022-23,2023-04-02, Bulls,1610612741, Grizzlies,1610612763
03/31/2023 Bulls at Hornets,0022201148,2022-23,2023-03-31, Hornets,1610612766, Bulls,1610612741
03/29/2023 Lakers at Bulls,0022201140,2022-23,2023-03-29, Bulls,1610612741, Lakers,1610612747
03/27/2023 Bulls at Clippers,0022201129,2022-23,2023-03-27, Clippers,1610612746, Bulls,1610612741
03/26/2023 Bulls at Lakers,0022201114,2022-23,2023-03-26, Lakers,1610612747, Bulls,1610612741
03/24/2023 Bulls at Trail Blazers,0022201104,2022-23,2023-03-24, Trail Blazers,1610612757, Bulls,1610612741
03/22/2023 76ers at Bulls,0022201087,2022-23,2023-03-22, Bulls,1610612741, 76ers,1610612755
03/20/2023 Bulls at 76ers,0022201072,2022-23,2023-03-20, 76ers,1610612755, Bulls,1610612741
03/18/2023 Heat at Bulls,0022201060,2022-23,2023-03-18, Bulls,1610612741, Heat,1610612748
03/17/2023 Timberwolves at Bulls,0022201050,2022-23,2023-03-17, Bulls,1610612741, Timberwolves,1610612750
03/15/2023 Kings at Bulls,0022201037,2022-23,2023-03-15, Bulls,1610612741, Kings,1610612758
03/11/2023 Bulls at Rockets,0022201009,2022-23,2023-03-11, Rockets,1610612745, Bulls,1610612741
03/08/2023 Bulls at Nuggets,0022200989,2022-23,2023-03-08, Nuggets,1610612743, Bulls,1610612741
03/05/2023 Pacers at Bulls,0022200963,2022-23,2023-03-05, Bulls,1610612741, Pacers,1610612754
03/03/2023 Suns at Bulls,0022200950,2022-23,2023-03-03, Bulls,1610612741, Suns,1610612756
03/01/2023 Bulls at Pistons,0022200934,2022-23,2023-03-01, Pistons,1610612765, Bulls,1610612741
02/28/2023 Bulls at Raptors,0022200925,2022-23,2023-02-28, Raptors,1610612761, Bulls,1610612741
02/26/2023 Wizards at Bulls,0022200912,2022-23,2023-02-26, Bulls,1610612741, Wizards,1610612764
02/24/2023 Nets at Bulls,0022200900,2022-23,2023-02-24, Bulls,1610612741, Nets,1610612751
02/16/2023 Bucks at Bulls,0022200883,2022-23,2023-02-16, Bulls,1610612741, Bucks,1610612749
02/15/2023 Bulls at Pacers,0022200874,2022-23,2023-02-15, Pacers,1610612754, Bulls,1610612741
02/13/2023 Magic at Bulls,0022200863,2022-23,2023-02-13, Bulls,1610612741, Magic,1610612753
02/09/2023 Bulls at Nets,0022200833,2022-23,2023-02-09, Nets,1610612751, Bulls,1610612741
02/07/2023 Bulls at Grizzlies,0022200819,2022-23,2023-02-07, Grizzlies,1610612763, Bulls,1610612741
02/06/2023 Spurs at Bulls,0022200811,2022-23,2023-02-06, Bulls,1610612741, Spurs,1610612759
